RID,Location,Latitude,Longitude,Avgpassengersperday,Nooftrainspassing,Nooftrainsstopping,Noofplatforms,Nooftracks,Trainhaltingtime,Avgtrainspeed,Averageaccidentspermonth,population,PhysicalEnvironment,DateTime,admin_found,Label
173.194.205.100-10.42.0.211-443-50151-6,Fusui,22.6394,107.9075,2658,74,30,3,3,6,1.8,14,,Road,15-01-23 8:41,Mid Night,0
10.42.0.211-36.110.210.167-35684-80-6,Lincheng,26.8693,109.6634,7845,82,78,5,5,7,1.9,18,,Bride,15-01-23 8:42,Mid Night,0
10.42.0.211-104.88.106.21-50996-80-6,Gantang,30.2969,118.1306,999,68,53,4,4,2,1.2,39,,Escalator,15-01-23 8:47,Evening,1
10.42.0.211-31.13.71.52-34898-443-6,Longquan,40.3638,113.6662,1200,13,68,9,9,2,1.9,18,,Stairs,15-01-23 8:51,Mid Night,0
172.217.12.142-10.42.0.151-443-56290-6,Longgang,40.7215,120.9256,1000,18,42,8,8,3,1.4,17,,Stairs,15-01-23 8:52,Mid Night,0
172.217.10.227-10.42.0.211-443-51618-6,Zhongshan,24.5333,111.3,900,85,20,7,7,8,1.6,96,,Pedestrain,15-01-23 9:05,Evening,1
10.42.0.211-10.42.0.1-45695-53-17,Yongqing,34.7481,106.1269,1600,48,35,10,10,10,1.8,17,,Station,15-01-23 9:05,Mid Night,1
205.185.216.10-10.42.0.151-80-53718-6,Xinglong,40.4203,117.5075,2000,85,85,5,5,5,1.7,24,,Road Vehicle Carriageway,15-01-23 9:11,Mid Night,0
172.217.10.99-10.42.0.42-443-46392-6,Haishiwan,36.3463,102.858,6500,68,78,6,6,6,1.3,18,,Road,15-01-23 9:17,Evening,1
10.42.0.211-10.42.0.1-19167-53-17,Luanchuan Chengguanzhen,33.7808,111.613,5200,78,57,4,4,8,1.2,13,,Station,15-01-23 9:22,Mid Night,0
8.43.72.37-10.42.0.211-443-50122-6,Xinƒ??an,32.438,118.4089,824,95,12,2,2,9,1.6,19,,Platform,15-01-23 9:29,Morning,1
10.42.0.211-10.42.0.1-30974-53-17,Yuanshan,24.3696,114.4896,9999,84,16,3,3,2,1.9,17,,Lineside,15-01-23 9:35,Evening,1
10.42.0.151-121.12.98.62-34760-80-6,Zhongba,27.9543,105.0404,8560,12,75,5,5,4,1.8,13,,Road,15-01-23 9:45,Mid Night,1
10.42.0.211-52.84.37.172-47270-443-6,Yiyang Chengguanzhen,34.5108,112.1622,7852,56,42,6,6,5,1.5,1,,Other,15-01-23 9:58,Evening,1
10.42.0.211-10.42.0.1-46279-53-17,Biyang,29.9289,117.9464,1458,78,35,8,8,8,1.8,4,,Footbridge,15-01-23 10:03,Mid Night,1
10.42.0.211-24.151.149.54-60774-8553-17,Meixi,47.6317,129.1306,1500,10,45,4,4,3,1.9,10,,Platform,15-01-23 10:14,Evening,0
172.217.11.14-10.42.0.151-443-47790-6,Huixian Chengguanzhen,33.7683,106.0808,800,60,12,5,5,9,1.2,15,,Road,15-01-23 10:30,Mid Night,1
192.229.163.180-10.42.0.42-443-50178-6,Wuxue Shi,29.9153,115.4143,952,86,15,6,6,2,1.9,13,,Bride,15-01-23 10:30,Mid Night,0
10.42.0.42-64.71.142.110-46883-80-6,Nanzhang Chengguanzhen,31.7839,111.8275,741,35,16,8,8,3,1.4,18,,Escalator,15-01-23 10:38,Evening,0
10.42.0.151-31.13.80.5-60284-443-6,Zhongshu,24.5167,103.7667,890,85,74,9,9,2,1.6,22,,Stairs,15-01-23 10:42,Mid Night,0
10.42.0.151-10.42.0.1-63657-53-17,Kunyang,24.6675,102.5919,900,95,15,10,10,4,1.8,28,,Pedestrain,15-01-23 10:48,Mid Night,1
10.42.0.211-103.7.30.118-59830-80-6,Shilu,19.2598,109.0488,850,26,13,4,4,5,1.7,36,,Station,15-01-23 10:48,Evening,0
172.217.12.202-10.42.0.211-443-44458-6,Quyang,26.5751,109.6381,9058,85,18,2,2,6,1.3,25,,Road Vehicle Carriageway,15-01-23 10:52,Mid Night,1
10.42.0.42-14.204.144.142-42321-80-6,Xiangkou,29.3305,107.737,4795,32,10,10,10,7,1.2,18,,Road,15-01-23 10:53,Mid Night,0
192.229.173.136-10.42.0.42-443-40599-6,Wanzhi,31.1469,118.5671,1569,42,16,5,5,2,1.6,96,,Bride,15-01-23 10:59,Mid Night,1
182.22.31.124-10.42.0.42-443-36122-6,Micheng,25.3204,100.4993,1785,30,80,8,8,2,1.9,18,,Escalator,15-01-23 11:07,Mid Night,0
10.42.0.211-123.125.29.220-55780-80-6,Mucheng,35.0956,113.39,2658,80,50,4,4,3,1.8,18,,Stairs,15-01-23 11:17,Evening,1
10.42.0.211-10.42.0.1-51728-53-17,Dahua,23.768,107.9841,7845,45,60,5,5,8,1.5,18,,Pedestrain,15-01-23 11:18,Mid Night,1
10.42.0.211-118.178.172.20-41114-80-6,Xiaoduchuan,30.2911,109.4762,9854,98,45,8,8,10,1.8,39,,Station,15-01-23 11:22,Mid Night,0
10.42.0.42-112.80.248.220-46175-443-6,Huayuan,31.3142,114.0178,4785,50,65,7,7,5,1.9,14,,Road Vehicle Carriageway,15-01-23 11:23,Evening,1
10.42.0.1-10.42.0.42-53-16200-17,Zhongcheng,28.3095,105.2308,5222,80,25,5,5,6,1.2,19,,Road,15-01-23 11:30,Mid Night,0
180.149.138.210-10.42.0.211-80-52072-6,Chongwen,35.7749,113.2508,4500,75,87,6,6,8,1.9,17,,Station,15-01-23 11:39,Morning,0
203.205.158.63-10.42.0.151-80-52167-6,Pucheng,36.4136,111.095,6800,68,56,4,4,9,1.4,19,,Platform,15-01-23 11:51,Evening,1
174.35.73.135-10.42.0.211-443-55966-6,Lianzhou,21.6662,109.2012,7900,45,45,5,5,2,1.6,17,,Lineside,15-01-23 12:05,Mid Night,1
152.163.56.2-10.42.0.211-443-47860-6,Shijiao,23.8695,113.5284,4200,25,78,2,2,4,1.8,36,,Road,15-01-23 12:13,Evening,0
10.42.0.151-10.42.0.1-26129-53-17,Rongshui,25.0667,109.25,8652,15,85,3,3,5,1.7,95,,Other,15-01-23 12:25,Mid Night,1
10.42.0.151-104.192.110.245-54306-80-6,Jingyang,32.5167,107.8833,5800,13,8,5,5,8,1.3,15,,Footbridge,15-01-23 12:31,Evening,0
175.100.207.206-10.42.0.211-80-46371-6,Aksu,41.272,80.2409,957,65,6,5,5,3,1.2,18,,Platform,15-01-23 12:31,Mid Night,1
10.42.0.211-115.239.210.141-41076-80-6,Guyi,25.7778,109.6003,865,8,74,4,4,9,1.6,19,,Road,15-01-23 12:39,Mid Night,0
172.217.11.13-10.42.0.151-443-53462-6,Changshun,41.8914,113.9922,7856,7,80,6,6,2,1.9,17,,Bride,15-01-23 12:48,Evening,1
203.205.160.19-10.42.0.42-80-54974-6,Changƒ??an,25.2333,109.3833,856,5,42,8,8,3,1.8,12,,Escalator,15-01-23 12:51,Mid Night,0
10.42.0.151-98.139.183.24-43416-443-6,Zhushan,29.9945,109.4791,1600,6,35,5,5,2,1.5,19,,Stairs,15-01-23 13:01,Mid Night,0
205.185.216.10-10.42.0.42-80-53684-6,Ziyang Chengguanzhen,32.5192,108.5323,852,62,68,2,2,4,1.8,19,,Pedestrain,15-01-23 13:10,Evening,1
10.42.0.151-36.110.213.49-52300-443-6,Weichang,41.9476,117.7578,9568,82,45,2,2,5,1.9,16,,Bride,15-01-23 13:24,Mid Night,0
198.105.244.11-10.42.0.42-80-33674-6,Juanshui,29.3031,113.8868,7852,95,75,5,5,6,1.2,17,,Escalator,15-01-23 13:34,Mid Night,0
10.42.0.151-10.42.0.1-37814-53-17,Tuncheng,19.3633,110.0978,7545,12,42,3,3,7,1.9,12,,Stairs,15-01-23 14:56,Evening,1
182.22.25.124-10.42.0.211-443-54111-6,Fusong,42.325,127.2726,8562,43,52,4,4,2,1.4,16,,Pedestrain,15-01-23 15:00,Mid Night,1
10.42.0.151-31.13.80.52-34937-80-6,Anyang,23.938,108.0977,7854,20,36,8,8,2,1.6,14,,Station,15-01-23 15:02,Mid Night,0
216.58.219.227-10.42.0.151-443-52791-6,Shanhe,35.4844,108.364,1250,53,42,9,9,3,1.8,18,,Road Vehicle Carriageway,15-01-23 15:11,Evening,1
172.217.10.74-10.42.0.42-443-59643-6,Tengzhou,23.3881,110.8912,6005,80,20,10,10,8,1.7,39,,Road,15-01-23 15:16,Mid Night,0
172.217.12.170-10.42.0.151-443-39693-6,Mingfeng,31.0617,111.6428,8952,65,30,3,3,10,1.3,18,,Station,15-01-23 15:52,Morning,1
172.217.3.106-10.42.0.151-443-58134-6,Wuling,39.468,114.1484,9500,42,78,1,1,5,1.2,17,,Platform,15-01-23 16:28,Evening,1
180.149.136.194-10.42.0.42-80-49116-6,Jingyang,30.2919,118.5425,7840,80,53,8,8,6,1.6,96,,Lineside,15-01-23 16:40,Mid Night,1
192.229.173.173-10.42.0.211-80-47987-6,Jichang,36.1011,110.6733,2256,70,68,9,9,8,1.9,17,,Road,15-01-23 16:46,Evening,1
172.217.10.106-10.42.0.42-443-39251-6,Luxi,27.6362,114.0353,4859,70,42,10,10,9,1.8,24,,Other,15-01-23 16:51,Mid Night,1
208.80.154.224-10.42.0.151-443-56518-6,Gaotai Chengguanzhen,39.3446,99.8002,8526,32,20,7,7,2,1.5,18,,Footbridge,15-01-23 16:52,Evening,0
10.42.0.42-23.206.125.17-39537-80-6,Wuxuan,23.6247,109.652,9562,65,35,5,5,4,1.8,13,,Platform,15-01-23 16:59,Mid Night,1
239.255.255.250-10.42.0.1-1900-51920-17,Xiaojiang,22.273,109.5518,754,58,85,3,3,5,1.9,19,,Road,15-01-23 17:07,Mid Night,0
183.79.248.252-10.42.0.151-443-41031-6,Sanjiang,26.6749,109.196,5489,98,78,7,7,8,1.2,17,,Bride,15-01-23 17:12,Evening,0
180.149.135.239-10.42.0.211-80-45227-6,Yitong,43.3263,125.2973,6358,84,57,2,2,3,1.9,13,,Escalator,15-01-23 17:18,Mid Night,0
10.42.0.211-66.198.178.89-41483-443-6,Dayou,46.6362,126.9875,7854,52,12,2,2,9,1.4,1,,Stairs,15-01-23 17:22,Mid Night,1
10.42.0.211-31.13.65.7-43200-443-6,Siyang,22.1684,107.9431,6000,75,16,6,6,2,1.6,4,,Pedestrain,15-01-23 17:30,Evening,0
203.205.128.137-10.42.0.151-80-44011-6,Huangyuan Chengguanzhen,36.6875,101.2708,5682,68,75,8,8,3,1.8,10,,Bride,15-01-23 17:34,Mid Night,1
172.217.12.200-10.42.0.151-443-53203-6,Dafeng,23.4342,108.5983,5800,42,42,7,7,2,1.7,15,,Escalator,15-01-23 17:41,Mid Night,0
10.42.0.211-10.42.0.1-16052-53-17,Qinglong,40.4056,118.9439,9568,78,35,5,5,4,1.3,13,,Stairs,15-01-23 17:48,Evening,1
10.42.0.151-10.42.0.1-6860-53-17,Fengshan,24.5833,99.9,8954,25,45,8,8,5,1.2,18,,Pedestrain,15-01-23 17:51,Mid Night,0
10.42.0.42-23.206.125.17-39600-80-6,Donghuang,28.333,106.2156,4500,65,12,2,2,6,1.6,22,,Station,15-01-23 17:56,Mid Night,1
10.42.0.151-52.86.243.58-46983-443-6,Xinshui,36.4784,110.7552,6580,45,15,9,9,7,1.9,28,,Road Vehicle Carriageway,15-01-23 18:02,Evening,1
172.217.6.228-10.42.0.42-443-57131-6,Lushar,36.4842,101.5633,856,86,16,10,10,2,1.8,36,,Road,15-01-23 18:08,Mid Night,0
10.42.0.151-52.216.1.211-60987-443-6,Qianyang Chengguanzhen,34.6421,107.1302,950,65,74,8,8,2,1.5,25,,Station,15-01-23 18:14,Morning,1
10.42.0.211-31.13.71.52-52893-443-6,Yaofeng,35.1386,111.2122,1205,32,15,7,7,3,1.8,18,,Platform,15-01-23 18:18,Evening,0
172.217.12.170-10.42.0.211-443-46076-6,Mabai,23.0128,104.4508,3586,46,13,5,5,8,1.9,96,,Lineside,15-01-23 18:19,Mid Night,0
10.42.0.151-31.13.71.37-59807-443-6,Lindian,47.1826,124.8677,5266,12,18,6,6,10,1.2,18,,Road,15-01-23 19:08,Evening,1
10.42.0.211-54.192.38.171-56459-443-6,Yuanma,25.682,101.872,8540,20,10,5,5,5,1.9,18,,Other,16-01-23 8:32,Mid Night,1
10.42.0.151-119.146.74.33-50164-443-6,Jingyu,42.3727,126.8011,9650,60,16,7,7,6,1.4,18,,Footbridge,16-01-23 8:55,Evening,0
10.42.0.211-91.190.219.42-43814-12350-6,Donglan,24.5502,107.3829,8750,80,80,5,5,8,1.6,39,,Platform,16-01-23 9:08,Mid Night,1
219.142.78.217-10.42.0.211-80-54270-6,Qinhe,36.5014,112.3247,9862,75,50,2,2,9,1.8,14,,Road,16-01-23 9:19,Mid Night,0
220.243.219.55-10.42.0.211-80-41407-6,Tiandiba,27.7018,103.2481,4856,98,60,3,3,2,1.7,19,,Bride,16-01-23 9:44,Evening,1
10.42.0.151-31.13.71.3-43132-443-6,Yixing,37.3376,113.5393,5500,85,45,5,5,4,1.3,17,,Escalator,16-01-23 10:31,Mid Night,0
169.47.5.251-10.42.0.151-5222-53305-6,Gulang,37.4666,102.8943,9568,74,65,7,7,5,1.2,19,,Stairs,16-01-23 10:38,Mid Night,1
10.42.0.42-115.239.210.141-47686-80-6,Longquan,24.6719,102.1613,7852,35,25,5,5,8,1.6,17,,Pedestrain,16-01-23 10:44,Evening,0
10.42.0.211-10.42.0.1-51013-53-17,Temuli,27.7079,102.8077,6253,68,87,6,6,3,1.9,36,,Footbridge,16-01-23 10:57,Mid Night,1
180.149.136.194-10.42.0.211-80-60001-6,Huangzhai,38.0751,112.6595,8500,79,56,4,4,9,1.8,95,,Platform,16-01-23 11:02,Mid Night,0
180.149.138.210-10.42.0.211-80-51330-6,Xilin,47.4761,129.3037,4200,85,45,8,8,2,1.5,15,,Road,16-01-23 11:22,Evening,1
172.217.10.46-10.42.0.151-443-58857-6,Rifeng,27.2973,116.9111,2568,32,78,9,9,3,1.8,18,,Bride,16-01-23 11:33,Mid Night,0
10.42.0.211-64.71.142.124-49447-443-6,Huangshan,26.8263,100.2191,800,68,5,4,4,2,1.9,19,,Escalator,16-01-23 11:42,Mid Night,1
10.42.0.211-103.7.30.118-33463-80-6,Bayan,46.0756,127.3984,650,45,6,2,2,4,1.2,17,,Stairs,16-01-23 12:50,Evening,1
10.42.0.211-10.42.0.1-45138-53-17,Gongcheng,24.8333,110.8167,854,75,89,5,5,5,1.9,12,,Pedestrain,16-01-23 12:52,Mid Night,0
10.42.0.211-10.42.0.1-49126-53-17,Aletengxire,39.5799,109.7582,6389,25,42,6,6,6,1.4,19,,Station,16-01-23 12:56,Mid Night,1
157.56.52.31-10.42.0.42-40015-46360-17,Huangmei,30.1923,116.025,5870,30,52,4,4,7,1.6,19,,Road Vehicle Carriageway,16-01-23 13:06,Evening,0
172.217.12.163-10.42.0.151-443-54116-6,Yongbei,26.6462,100.7807,8950,60,65,3,3,2,1.8,16,,Road,16-01-23 13:07,Mid Night,0
10.42.0.211-47.88.68.22-50249-443-6,Qinjiang,26.3299,116.3347,6354,85,85,2,2,2,1.7,17,,Station,16-01-23 13:11,Mid Night,0
157.240.2.20-10.42.0.151-443-39010-6,Miyang,24.4042,103.4428,8450,12,32,3,3,3,1.3,12,,Platform,16-01-23 13:14,Evening,0
173.194.68.188-10.42.0.42-5228-48448-6,Fenggang,27.5457,116.2146,9560,16,45,5,5,8,1.2,16,,Lineside,16-01-23 13:14,Mid Night,0
172.217.10.68-10.42.0.42-443-38046-6,Kangle,28.0956,114.4501,8500,78,68,4,4,10,1.6,14,,Road,16-01-23 13:15,Mid Night,1
10.42.0.211-69.147.82.60-40678-443-6,Dongping,28.3802,111.2059,4800,98,75,9,9,5,1.9,18,,Other,16-01-23 13:22,Mid Night,1
172.217.12.164-10.42.0.211-80-59706-6,Xihuachi,35.8164,108.0125,6215,99,12,8,8,6,1.8,39,,Footbridge,16-01-23 13:33,Evening,0
172.217.7.227-10.42.0.211-443-45828-6,Yongdeng Chengguanzhen,36.7336,103.2593,8050,85,15,7,7,8,1.5,18,,Platform,16-01-23 13:40,Mid Night,1
10.42.0.151-104.244.43.67-33894-443-6,Xiluodu,28.2442,103.6385,9800,23,75,10,10,9,1.8,17,,Road,16-01-23 13:48,Morning,0
10.42.0.42-64.71.142.95-60950-443-6,Zhaxi,27.8508,104.9687,8560,45,62,5,5,2,1.9,96,,Bride,16-01-23 14:41,Evening,1
172.217.3.110-10.42.0.151-443-36332-6,Qingfenglin,27.7878,105.1457,3680,78,6,6,6,4,1.2,17,,Escalator,16-01-23 14:56,Mid Night,1
10.42.0.211-66.198.178.88-47748-443-6,Loufan,38.0918,111.8072,7890,65,8,4,4,5,1.9,24,,Stairs,16-01-23 15:14,Evening,1
10.42.0.211-54.230.49.105-51359-443-6,Jinjiang,19.7288,110.0085,8520,98,9,2,2,8,1.4,18,,Pedestrain,16-01-23 15:37,Mid Night,1
172.217.12.136-10.42.0.151-443-43933-6,Chaotian,32.6446,105.885,862,25,8,3,3,3,1.6,13,,Station,16-01-23 15:45,Evening,1
10.42.0.211-10.42.0.1-56900-53-17,Weizhou,31.4927,103.5849,950,30,75,5,5,9,1.8,19,,Road Vehicle Carriageway,16-01-23 15:51,Mid Night,0
10.42.0.42-13.32.250.43-34551-443-6,Lishan,31.8576,113.2951,1200,52,42,6,6,2,1.7,17,,Road,16-01-23 15:58,Mid Night,1
10.42.0.211-23.21.51.186-54610-443-6,Xinhuang,27.3736,109.1338,8600,82,42,8,8,3,1.3,13,,Bride,16-01-23 16:05,Evening,0
10.42.0.211-10.42.0.1-33478-53-17,Xiugu,27.9113,116.7764,950,6,52,4,4,2,1.2,1,,Escalator,16-01-23 16:08,Mid Night,1
172.217.9.227-10.42.0.42-443-41928-6,Kangbao,41.8464,114.6139,820,8,85,5,5,4,1.6,4,,Stairs,16-01-23 16:18,Mid Night,0
216.58.219.238-10.42.0.151-443-60241-6,Zhenyuan Chengguanzhen,35.6775,107.1964,6580,9,75,6,6,5,1.9,10,,Pedestrain,16-01-23 16:28,Evening,1
10.42.0.211-104.208.156.39-59063-443-6,Luoxiong,24.8856,104.2923,8250,15,25,8,8,6,1.8,15,,Station,16-01-23 16:33,Mid Night,0
10.42.0.1-10.42.0.42-53-13930-17,Hechuan,26.9361,114.2278,7520,60,8,9,9,7,1.5,13,,Road Vehicle Carriageway,16-01-23 16:49,Mid Night,1
10.42.0.211-36.110.213.174-48578-443-6,Zhouqu Chengguanzhen,33.7842,104.3628,6890,80,9,10,10,2,1.8,18,,Road,16-01-23 16:57,Evening,0
192.229.173.173-10.42.0.211-80-33736-6,Tianzhou,23.7786,106.8972,7840,45,16,4,4,2,1.9,22,,Station,16-01-23 17:23,Mid Night,1
203.205.151.47-10.42.0.211-80-41826-6,Tianfu,37.2637,122.0523,8650,68,75,2,2,3,1.2,28,,Platform,16-01-23 17:33,Mid Night,0
10.42.0.151-121.12.98.78-40032-80-6,Yilong,23.6914,102.487,8100,75,12,10,10,8,1.9,36,,Lineside,16-01-23 17:41,Evening,1
203.205.158.62-10.42.0.211-80-40677-6,Xisa,23.45,104.7077,8630,23,16,5,5,10,1.4,25,,Road,16-01-23 17:46,Mid Night,1
202.77.129.150-10.42.0.151-80-51591-6,Longquan,39.0845,112.1912,8954,52,80,8,8,5,1.6,18,,Other,16-01-23 17:50,Morning,0
192.229.173.173-10.42.0.211-80-39815-6,Zhongcheng,28.591,103.9396,6805,26,45,4,4,6,1.8,96,,Footbridge,16-01-23 18:00,Evening,1
180.149.135.239-10.42.0.211-80-42498-6,Gaoleshan,29.6783,109.1445,7850,80,75,5,5,8,1.7,18,,Platform,16-01-23 18:24,Mid Night,0
10.42.0.211-10.42.0.1-56509-53-17,Jiading,25.4295,114.928,6258,20,56,8,8,9,1.3,18,,Road,16-01-23 18:37,Evening,0
10.42.0.42-23.217.155.120-44300-80-6,Zhonghualu,35.6052,104.5967,780,60,10,7,7,2,1.2,18,,Bride,16-01-23 18:42,Mid Night,1
172.217.12.202-10.42.0.211-443-48226-6,Wumahe,47.7235,128.7928,6985,84,20,5,5,4,1.6,39,,Escalator,16-01-23 18:52,Evening,1
10.42.0.211-10.42.0.1-28267-53-17,Dabu,24.6674,109.2355,9000,95,25,6,6,5,1.9,14,,Stairs,16-01-23 19:17,Mid Night,0
10.42.0.211-114.134.80.163-45486-80-6,Dongchuan,25.4765,101.2847,9560,15,65,4,4,8,1.8,19,,Pedestrain,16-01-23 19:36,Mid Night,1
10.42.0.211-104.97.83.15-48367-443-6,Miaodong,41.2807,119.4355,8650,68,38,5,5,3,1.5,17,,Bride,16-01-23 19:48,Evening,0
172.217.6.206-10.42.0.151-443-56672-6,Mali,23.1262,104.7409,3689,45,75,2,2,9,1.8,19,,Escalator,16-01-23 19:52,Mid Night,1
172.217.3.35-10.42.0.151-80-57381-6,Dongliangƒ??erzhuang,36.7271,115.2557,8570,85,45,3,3,2,1.9,17,,Stairs,16-01-23 20:01,Mid Night,0
172.217.9.238-10.42.0.211-80-43872-6,Lishi,24.8046,115.0333,9865,25,12,5,5,3,1.2,36,,Pedestrain,17-01-23 8:50,Evening,1
10.42.0.211-23.194.180.131-57726-443-6,Guangze,27.5435,117.3316,6895,36,10,5,5,2,1.9,95,,Station,17-01-23 9:40,Mid Night,0
10.42.0.211-104.193.88.109-35018-80-6,Zhongƒ??an,25.6667,104.2333,9850,85,28,4,4,4,1.4,15,,Road Vehicle Carriageway,17-01-23 10:34,Mid Night,1
180.149.136.194-10.42.0.42-443-42080-6,Pingle,24.6452,110.6431,1589,95,75,6,6,5,1.6,18,,Road,17-01-23 10:41,Evening,0
173.222.150.38-10.42.0.211-443-37092-6,Jiaokui,27.5941,104.0048,899,42,63,8,8,6,1.8,19,,Station,17-01-23 10:48,Mid Night,1
10.42.0.211-10.42.0.1-11923-53-17,Longquan,36.6952,110.9556,852,20,42,5,5,7,1.7,17,,Platform,17-01-23 10:51,Mid Night,0
10.42.0.42-72.21.206.140-59526-443-6,Huafeng,25.0017,117.5275,965,60,85,2,2,2,1.3,12,,Lineside,17-01-23 10:55,Evening,1
10.42.0.211-23.194.141.179-49463-443-6,Yongning,28.5245,114.3658,800,80,8,2,2,2,1.2,19,,Road,17-01-23 11:07,Mid Night,1
172.217.12.131-10.42.0.151-443-50153-6,Luqiao,29.9325,102.2316,750,90,6,5,5,3,1.6,19,,Other,17-01-23 11:12,Mid Night,0
151.101.117.140-10.42.0.211-80-38492-6,Linjiang,25.0517,116.4203,999,15,74,3,3,8,1.9,16,,Footbridge,17-01-23 11:18,Evening,0
10.42.0.211-10.42.0.1-38333-53-17,Zoumachang,27.8713,105.201,1200,75,80,4,4,10,1.8,17,,Platform,17-01-23 11:23,Mid Night,0
10.42.0.211-23.194.108.102-37003-443-6,Pingshan,25.5198,102.4758,1000,62,42,8,8,5,1.5,12,,Road,17-01-23 11:27,Mid Night,1
172.217.10.42-10.42.0.151-443-44883-6,Xiaopingba,25.4949,102.5123,900,43,35,9,9,6,1.8,16,,Bride,17-01-23 11:29,Evening,1
10.42.0.211-10.42.0.1-15943-53-17,Fenghuang,38.9978,112.2978,1600,84,68,10,10,8,1.9,14,,Escalator,17-01-23 11:33,Mid Night,1
10.42.0.211-106.11.15.99-59873-443-6,Bama,24.1705,107.2489,2000,15,45,3,3,9,1.2,18,,Stairs,17-01-23 11:36,Mid Night,1
239.255.255.250-10.42.0.1-1900-35242-17,Sankoutang,27.9127,104.9505,6500,19,75,1,1,2,1.9,39,,Pedestrain,17-01-23 11:37,Evening,1
172.217.9.234-10.42.0.211-443-51392-6,Longhua,41.3246,117.7344,5200,75,42,8,8,4,1.4,18,,Bride,17-01-23 11:42,Mid Night,0
10.42.0.151-119.146.74.32-47079-443-6,Chicheng,40.8667,115.8333,4200,80,52,9,9,5,1.6,17,,Escalator,17-01-23 11:44,Mid Night,1
183.79.248.124-10.42.0.151-443-35974-6,Baiquan,42.8854,124.9583,8652,26,36,10,10,8,1.8,96,,Stairs,17-01-23 11:50,Evening,0
10.42.0.211-74.125.22.188-58570-5228-6,Duru,28.5255,107.887,5800,85,42,7,7,3,1.7,17,,Pedestrain,17-01-23 11:57,Mid Night,0
10.42.0.151-23.67.1.79-50393-443-6,Shuangjiang,24.1726,102.4005,957,42,20,5,5,9,1.3,24,,Station,17-01-23 12:03,Mid Night,0
10.42.0.211-108.174.10.10-48953-443-6,Qasq,40.7122,111.1289,865,38,30,5,3,2,1.2,18,,Road Vehicle Carriageway,17-01-23 12:10,Evening,1
172.217.10.234-10.42.0.151-443-36468-6,Shancheng,26.9005,117.1631,7856,64,78,7,7,3,1.6,13,,Road,17-01-23 12:11,Mid Night,0
172.217.6.238-10.42.0.151-443-60643-6,Dangcheng,34.4279,116.3766,856,82,53,5,2,2,1.9,19,,Station,17-01-23 12:13,Mid Night,1
172.217.6.206-10.42.0.211-443-60554-6,Fengning,41.2108,116.6404,1600,65,68,2,2,4,1.8,17,,Platform,17-01-23 12:18,Evening,0
10.42.0.151-10.42.0.1-8806-53-17,Yezhou,30.6037,109.7233,852,75,42,3,6,5,1.5,13,,Lineside,17-01-23 12:20,Mid Night,1
172.217.6.200-10.42.0.211-443-41694-6,Zhuozishan,40.8992,112.5603,9568,25,20,5,8,6,1.8,1,,Road,17-01-23 12:23,Morning,0
172.217.3.106-10.42.0.42-443-49492-6,Machang,26.1079,104.268,7852,68,35,7,7,7,1.9,4,,Other,17-01-23 12:33,Evening,1
10.42.0.211-31.13.80.52-60593-443-6,Fengyi,31.6841,103.8538,7545,42,85,5,5,2,1.2,10,,Footbridge,17-01-23 12:37,Mid Night,1
10.42.0.1-10.42.0.42-53-45198-17,Hengshui,25.7,114.3167,8562,8,78,6,8,2,1.9,15,,Platform,17-01-23 12:41,Evening,0
10.42.0.151-31.13.80.5-42316-443-6,Fangxian Chengguanzhen,32.055,110.7342,7854,12,57,4,2,3,1.4,13,,Road,17-01-23 12:46,Mid Night,1
172.217.9.238-10.42.0.151-443-37038-6,Dailing,47.0239,129.019,1250,5,12,8,9,8,1.6,18,,Bride,17-01-23 12:50,Evening,0
10.42.0.211-119.146.74.33-50668-443-6,Yining,29.0361,114.5636,6005,10,16,9,10,10,1.8,22,,Escalator,17-01-23 12:50,Mid Night,0
172.217.10.232-10.42.0.211-443-47330-6,Menglang,22.5621,99.9103,8952,15,75,4,8,5,1.7,28,,Stairs,17-01-23 12:55,Mid Night,1
10.42.0.211-52.40.87.241-40921-443-6,Xiwanzi,40.9714,115.2725,9500,15,42,2,7,6,1.3,36,,Pedestrain,17-01-23 12:55,Evening,1
182.22.67.70-10.42.0.211-443-44712-6,Liaoyang,37.0798,113.3399,7840,68,35,5,5,8,1.2,25,,Station,17-01-23 13:00,Mid Night,0
10.42.0.211-23.50.64.177-58622-443-6,Yuelejie,27.8269,103.7831,2256,79,45,6,6,9,1.6,18,,Road Vehicle Carriageway,17-01-23 13:06,Mid Night,1
10.42.0.211-10.42.0.1-30344-53-17,Jinping,24.0305,104.227,4859,12,12,4,5,2,1.9,96,,Road,17-01-23 13:08,Evening,0
10.42.0.211-66.198.178.90-59098-80-6,Xinning,35.4951,107.9204,8526,60,15,3,7,4,1.8,18,,Station,17-01-23 13:09,Mid Night,1
172.217.10.238-10.42.0.151-443-33171-6,Tongquan,25.4,103.5667,9562,80,16,2,5,5,1.5,18,,Platform,17-01-23 13:16,Mid Night,0
222.73.28.96-10.42.0.151-80-33390-6,Yisa,23.3323,102.4471,754,89,74,3,2,8,1.8,18,,Lineside,17-01-23 13:18,Evening,1
172.217.10.142-10.42.0.151-443-52346-6,Luntai,41.778,84.2465,8652,78,15,5,3,3,1.9,39,,Road,17-01-23 13:23,Mid Night,0
